Original Entry Date,Task,Description,Employee Number,Employee Name,Expense Comment,Quantity Reg,Cost Reg,Billing Price Reg,Open Billing Price,Billing Price Inv,Closed,Origin,Entry Type,Activity Number
18/05/2023,700,Nulla justo. Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis. Sed ante. Vivamus tortor. Duis mattis egestas metus.,163844,Maynord Conklin,,5.4,687.6,0,0,0,true,Time Sheet,Registration,750
12/08/2023,200,"Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi. Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus.",165563,Clayborn Lightbowne,,1.0,678.31,0,0,0,true,Time Sheet,Registration,750
01/06/2024,700,"Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat. Curabitur gravida nisi at nibh.",163041,Clevey Hurlestone,,3.3,278.96,0,0,0,true,Time Sheet,Registration,750
14/02/2024,100,"Suspendisse potenti. Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris. Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis. Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl.",167417,Melisenda Evason,,9.3,5.26,0,0,0,true,Time Sheet,Registration,750
15/03/2024,400,"Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis. Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem. Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",163599,Evangelia Dowry,,7.5,370.43,0,0,0,true,Time Sheet,Registration,750
21/03/2024,200,"Morbi non quam nec dui luctus rutrum. Nulla tellus. In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt.",163932,Rafaellle Treagust,,1.9,717.33,0,0,0,true,Time Sheet,Registration,750
30/10/2023,200,Maecenas pulvinar lobortis est. Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.,166826,Perrine Rucklidge,,8.9,319.36,0,0,0,true,Time Sheet,Registration,750
06/05/2024,200,"Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus. Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",163191,Bevvy Roeby,,0.6,974.99,0,0,0,true,Time Sheet,Registration,750
28/04/2024,400,Etiam faucibus cursus urna. Ut tellus.,165423,Shandeigh Constance,,3.1,607.83,0,0,0,true,Time Sheet,Registration,750
29/11/2023,100,"Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus. Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",161778,Leonid Relfe,,5.7,966.38,0,0,0,true,Time Sheet,Registration,750
20/04/2023,200,"Nulla tellus. In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti.",161280,Baily Birkmyr,,0.0,58.03,0,0,0,true,Time Sheet,Registration,750
18/02/2024,700,"Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum. Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est. Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum. Proin eu mi.",169896,Miriam Fleis,,0.8,798.26,0,0,0,true,Time Sheet,Registration,750
11/05/2023,200,"Donec posuere metus vitae ipsum. Aliquam non mauris. Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis. Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.",160520,Tuckie Guilliland,,10.7,819.44,0,0,0,true,Time Sheet,Registration,750
06/03/2024,700,"Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",164214,Dillie Capon,,0.5,555.76,0,0,0,true,Time Sheet,Registration,750
03/05/2023,200,"Suspendisse accumsan tortor quis turpis. Sed ante. Vivamus tortor. Duis mattis egestas metus. Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh. Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.",163588,Ninnette Piletic,,9.3,860.02,0,0,0,true,Time Sheet,Registration,750
26/01/2024,700,"Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh. In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet. Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui. Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc.",164443,Alexander Gwynne,,10.0,111.86,0,0,0,true,Time Sheet,Registration,750
05/08/2023,200,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis.",163311,Corina Claessens,,10.5,306.64,0,0,0,true,Time Sheet,Registration,750
17/06/2023,400,Nulla justo. Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis. Sed ante. Vivamus tortor. Duis mattis egestas metus. Aenean fermentum. Donec ut mauris eget massa tempor convallis.,167198,Kelley Swatland,,10.3,409.4,0,0,0,true,Time Sheet,Registration,750
24/02/2024,400,"Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat. Nulla nisl.",169691,Oralee Norwood,,0.3,943.65,0,0,0,true,Time Sheet,Registration,750
01/09/2023,400,"Duis mattis egestas metus. Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh. Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros. Vestibulum ac est lacinia nisi venenatis tristique.",161398,Mikel Croutear,,3.7,740.14,0,0,0,true,Time Sheet,Registration,750
23/05/2024,200,"Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh. Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros. Vestibulum ac est lacinia nisi venenatis tristique.",167177,Bailie Morhall,,10.1,712.19,0,0,0,true,Time Sheet,Registration,750
15/08/2023,700,In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.,162370,Saidee Spalding,,7.9,654.09,0,0,0,true,Time Sheet,Registration,750
25/01/2024,400,Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.,162383,Cherrita Eaglestone,,5.0,776.9,0,0,0,true,Time Sheet,Registration,750
05/03/2024,400,Nulla nisl. Nunc nisl.,167113,Leelah Channon,,9.7,617.41,0,0,0,true,Time Sheet,Registration,750
26/07/2023,100,"Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.",163820,Willy Dummigan,,5.9,901.64,0,0,0,true,Time Sheet,Registration,750
20/06/2023,200,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti. Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris. Morbi non lectus.",167548,Pascale Birchner,,8.0,162.19,0,0,0,true,Time Sheet,Registration,750
09/01/2024,100,"Vivamus in felis eu sapien cursus vestibulum. Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem. Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue.",161095,Halley April,,1.6,918.5,0,0,0,true,Time Sheet,Registration,750
01/01/2024,200,Quisque ut erat. Curabitur gravida nisi at nibh.,169392,Ike Boulstridge,,8.0,686.64,0,0,0,true,Time Sheet,Registration,750
24/02/2024,200,"Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio. Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim.",162710,Adelina Yallop,,3.4,188.3,0,0,0,true,Time Sheet,Registration,750
09/07/2023,400,Sed accumsan felis. Ut at dolor quis odio consequat varius. Integer ac leo. Pellentesque ultrices mattis odio.,169172,Jessie Dykas,,0.2,579.2,0,0,0,true,Time Sheet,Registration,750
08/10/2023,700,"Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis. Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem. Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",163376,Jory Colquit,,2.2,329.45,0,0,0,true,Time Sheet,Registration,750
24/11/2023,200,Nulla tellus. In sagittis dui vel nisl. Duis ac nibh.,163233,Rufus Rochell,,9.2,176.51,0,0,0,true,Time Sheet,Registration,750
21/07/2023,200,Sed ante. Vivamus tortor. Duis mattis egestas metus.,161116,Grant Spurnier,,1.9,781.38,0,0,0,true,Time Sheet,Registration,750
09/09/2023,200,"Morbi a ipsum. Integer a nibh. In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet. Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui. Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam.",165694,Lennie Kinny,,9.8,5.3,0,0,0,true,Time Sheet,Registration,750
04/05/2024,200,"Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat. In congue. Etiam justo. Etiam pretium iaculis justo. In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus. Nulla ut erat id mauris vulputate elementum.",163856,Stanislas Larret,,9.5,240.08,0,0,0,true,Time Sheet,Registration,750
29/04/2024,100,"Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum. Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.",169594,Letizia Tracey,,9.4,768.63,0,0,0,true,Time Sheet,Registration,750
12/06/2024,100,"Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.",166555,Elinor Luard,,0.2,155.4,0,0,0,true,Time Sheet,Registration,750
11/02/2024,200,"Nunc nisl. Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum. In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo. Aliquam quis turpis eget elit sodales scelerisque.",166320,Port Romaines,,5.2,523.16,0,0,0,true,Time Sheet,Registration,750
19/05/2024,100,"Donec dapibus. Duis at velit eu est congue elementum. In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo. Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.",163759,Claretta Drakeley,,6.5,985.03,0,0,0,true,Time Sheet,Registration,750
17/08/2023,100,"Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus. Phasellus in felis. Donec semper sapien a libero. Nam dui. Proin leo odio, porttitor id, consequat in, consequat ut, nulla.",164626,Cynthie Southwick,,9.6,4.28,0,0,0,true,Time Sheet,Registration,750
26/07/2023,700,Nullam varius. Nulla facilisi. Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit.,167098,Kai Ide,,9.5,655.63,0,0,0,true,Time Sheet,Registration,750
31/03/2024,400,"Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est. Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum. Proin eu mi.",163918,Cyrille Dupoy,,8.9,14.38,0,0,0,true,Time Sheet,Registration,750
22/11/2023,400,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh. In quis justo.",168883,Carita Salleir,,4.3,970.54,0,0,0,true,Time Sheet,Registration,750
18/01/2024,100,"Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus. In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti.",162404,Shirl Meads,,10.8,531.35,0,0,0,true,Time Sheet,Registration,750
30/12/2023,400,"Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque. Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus. In sagittis dui vel nisl. Duis ac nibh.",168987,Janek Laye,,8.4,162.81,0,0,0,true,Time Sheet,Registration,750
26/05/2023,200,Suspendisse potenti. Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris. Morbi non lectus.,165773,Jacinda Local,,3.2,248.29,0,0,0,true,Time Sheet,Registration,750
12/05/2024,700,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum.",163011,Josie Rooney,,4.7,59.44,0,0,0,true,Time Sheet,Registration,750
12/12/2023,400,"Aliquam non mauris. Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis. Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem. Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",163869,Alvira Norrie,,9.5,772.28,0,0,0,true,Time Sheet,Registration,750
07/04/2024,700,"Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio. Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim.",166493,Sheri Radbourne,,5.2,341.36,0,0,0,true,Time Sheet,Registration,750
